0.677533,-2.922490
0.648269,-2.929121
0.618939,-2.935458
0.589548,-2.941502
0.560098,-2.947251
0.530591,-2.952706
0.501032,-2.957865
0.471422,-2.962729
0.441766,-2.967296
0.412065,-2.971566
0.382323,-2.975538
0.352542,-2.979214
0.322727,-2.982591
0.292879,-2.985670
0.263001,-2.988450
0.233098,-2.990931
0.203171,-2.993112
0.173224,-2.994995
0.143259,-2.996578
0.113281,-2.997860
0.083290,-2.998844
0.053292,-2.999527
0.023288,-2.999910
-0.006718,-2.999992
-0.036724,-2.999775
-0.066725,-2.999258
-0.096721,-2.998440
-0.126706,-2.997323
-0.156679,-2.995906
-0.186636,-2.994189
-0.216574,-2.992172
-0.246491,-2.989857
-0.276383,-2.987242
-0.306248,-2.984328
-0.336082,-2.981115
-0.365882,-2.977605
-0.395646,-2.973796
-0.425370,-2.969690
-0.455051,-2.965287
-0.484687,-2.960588
-0.514274,-2.955592
-0.543810,-2.950300
-0.573292,-2.944713
-0.602716,-2.938832
-0.632080,-2.932657
-0.661381,-2.926188
-0.690616,-2.919426
-0.719781,-2.912373
-0.748874,-2.905028
-0.777893,-2.897392
-0.806834,-2.889467
-0.835694,-2.881253
-0.864470,-2.872750
-0.893160,-2.863960
-0.921761,-2.854883
-0.950269,-2.845521
-0.978682,-2.835874
-1.006998,-2.825943
-1.035212,-2.815730
-1.063323,-2.805235
-1.091328,-2.794459
-1.119223,-2.783404
-1.147007,-2.772070
-1.174676,-2.760459
-1.202227,-2.748572
-1.229658,-2.736410
-1.256966,-2.723974
-1.284148,-2.711266
-1.311202,-2.698286
-1.338125,-2.685037
-1.364913,-2.671519
-1.391566,-2.657733
-1.418079,-2.643682
-1.444450,-2.629366
-1.470676,-2.614787
-1.496756,-2.599946
-1.522685,-2.584846
-1.548463,-2.569487
-1.574085,-2.553871
-1.599550,-2.537999
-1.624855,-2.521873
-1.649998,-2.505496
-1.674975,-2.488867
-1.699785,-2.471989
-1.724425,-2.454865
-1.748892,-2.437494
-1.773184,-2.419880
-1.797299,-2.402024
-1.821234,-2.383927
-1.844987,-2.365592
-1.868555,-2.347020
-1.891936,-2.328213
-1.915128,-2.309174
-1.938129,-2.289903
-1.960936,-2.270403
-1.983546,-2.250677
-2.005958,-2.230725
-2.028169,-2.210550
-2.050178,-2.190153
-2.071981,-2.169538
-2.093577,-2.148705
-2.114964,-2.127658
-2.136139,-2.106398
-2.157100,-2.084927
-2.177845,-2.063247
-2.198373,-2.041362
-2.218681,-2.019271
-2.238766,-1.996979
-2.258628,-1.974487
-2.278264,-1.951798
-2.297672,-1.928913
-2.316850,-1.905835
-2.335796,-1.882567
-2.354508,-1.859110
-2.372985,-1.835467
-2.391225,-1.811641
-2.409225,-1.787633
-2.426985,-1.763447
-2.444501,-1.739084
-2.461773,-1.714547
-2.478799,-1.689839
-2.495577,-1.664962
-2.512105,-1.639918
-2.528381,-1.614710
-2.544405,-1.589340
-2.560174,-1.563812
-2.575688,-1.538126
-2.590943,-1.512288
-2.605939,-1.486297
-2.620675,-1.460159
-2.635148,-1.433874
-2.649358,-1.407445
-2.663303,-1.380876
-2.676981,-1.354169
-2.690391,-1.327326
-2.703533,-1.300350
-2.716403,-1.273245
-2.729003,-1.246011
-2.741329,-1.218654
-2.753381,-1.191174
-2.765157,-1.163575
-2.776657,-1.135860
-2.787879,-1.108031
-2.798822,-1.080091
-2.809485,-1.052044
-2.819867,-1.023891
-2.829967,-0.995635
-2.839783,-0.967280
-2.849316,-0.938828
-2.858563,-0.910283
-2.867525,-0.881646
-2.876200,-0.852921
-2.884587,-0.824111
-2.892685,-0.795218
-2.900494,-0.766245
-2.908013,-0.737197
-2.915241,-0.708074
-2.922178,-0.678880
-2.928822,-0.649619
-2.935173,-0.620292
-2.941230,-0.590904
-2.946993,-0.561456
-2.952461,-0.531952
-2.957634,-0.502395
-2.962511,-0.472788
-2.967092,-0.443133
-2.971375,-0.413434
-2.975362,-0.383694
-2.979051,-0.353915
-2.982442,-0.324101
-2.985534,-0.294255
-2.988328,-0.264379
-2.990823,-0.234477
-2.993018,-0.204551
-2.994915,-0.174604
-2.996511,-0.144641
-2.997808,-0.114662
-2.998805,-0.084673
-2.999502,-0.054674
-2.999899,-0.024671
-2.999995,0.005335
-2.999792,0.035341
-2.999288,0.065343
-2.998485,0.095339
-2.997381,0.125325
-2.995978,0.155298
-2.994275,0.185256
-2.992272,0.215195
-2.989970,0.245113
-2.987369,0.275006
-2.984468,0.304872
-2.981270,0.334708
-2.977773,0.364509
-2.973979,0.394275
-2.969886,0.424001
-2.965497,0.453684
-2.960811,0.483322
-2.955828,0.512912
-2.950551,0.542450
-2.944977,0.571935
-2.939109,0.601362
-2.932948,0.630728
-2.926492,0.660032
-2.919744,0.689270
-2.912704,0.718439
-2.905373,0.747535
-2.897751,0.776557
-2.889839,0.805502
-2.881637,0.834366
-2.873148,0.863146
-2.864371,0.891840
-2.855308,0.920445
-2.845959,0.948957
-2.836325,0.977375
-2.826407,1.005695
-2.816207,1.033914
-2.805725,1.062030
-2.794962,1.090040
-2.783920,1.117940
-2.772599,1.145729
-2.761001,1.173403
-2.749126,1.200960
-2.736977,1.228397
-2.724553,1.255710
-2.711858,1.282898
-2.698890,1.309958
-2.685653,1.336887
-2.672147,1.363682
-2.658374,1.390340
-2.644335,1.416860
-2.630032,1.443238
-2.615465,1.469471
-2.600636,1.495557
-2.585548,1.521494
-2.570200,1.547278
-2.554596,1.572908
-2.538736,1.598380
-2.522622,1.623693
-2.506256,1.648843
-2.489639,1.673828
-2.472773,1.698645
-2.455659,1.723293
-2.438300,1.747768
-2.420697,1.772069
-2.402852,1.796191
-2.384766,1.820135
-2.366442,1.843896
-2.347881,1.867473
-2.329085,1.890863
-2.310056,1.914064
-2.290796,1.937073
-2.271307,1.959889
-2.251591,1.982508
-2.231649,2.004930
-2.211484,2.027150
-2.191098,2.049168
-2.170493,2.070981
-2.149670,2.092586
-2.128633,2.113983
-2.107382,2.135168
-2.085921,2.156139
-2.064251,2.176894
-2.042375,2.197432
-2.020294,2.217750
-1.998011,2.237845
-1.975528,2.257718
-1.952847,2.277364
-1.929972,2.296782
-1.906903,2.315971
-1.883643,2.334928
-1.860195,2.353651
-1.836561,2.372139
-1.812743,2.390390
-1.788744,2.408401
-1.764566,2.426172
-1.740211,2.443699
-1.715682,2.460983
-1.690981,2.478020
-1.666112,2.494809
-1.641075,2.511348
-1.615875,2.527637
-1.590513,2.543672
-1.564991,2.559453
-1.539314,2.574978
-1.513482,2.590246
-1.487498,2.605254
-1.461366,2.620002
-1.435088,2.634487
-1.408666,2.648709
-1.382103,2.662666
-1.355402,2.676357
-1.328566,2.689779
-1.301596,2.702933
-1.274497,2.715816
-1.247269,2.728428
-1.219917,2.740767
-1.192443,2.752831
-1.164850,2.764620
-1.137140,2.776133
-1.109316,2.787368
-1.081381,2.798323
-1.053339,2.808999
-1.025190,2.819394
-0.996940,2.829507
-0.968589,2.839337
-0.940142,2.848883
-0.911600,2.858144
-0.882968,2.867119
-0.854247,2.875806
-0.825440,2.884207
-0.796551,2.892318
-0.767582,2.900141
-0.738537,2.907673
-0.709417,2.914915
-0.680227,2.921865
-0.650969,2.928522
-0.621645,2.934886
-0.592259,2.940957
-0.562814,2.946734
-0.533313,2.952216
-0.503758,2.957402
-0.474153,2.962293
-0.444501,2.966887
-0.414804,2.971184
-0.385066,2.975185
-0.355289,2.978888
-0.325476,2.982292
-0.295631,2.985398
-0.265756,2.988206
-0.235855,2.990714
-0.205930,2.992924
-0.175985,2.994834
-0.146022,2.996444
-0.116044,2.997755
-0.086055,2.998765
-0.056057,2.999476
-0.026054,2.999887
0.003953,2.999997
0.033958,2.999808
0.063961,2.999318
0.093956,2.998528
0.123943,2.997439
0.153917,2.996049
0.183876,2.994360
0.213816,2.992371
0.243735,2.990083
0.273629,2.987495
0.303497,2.984609
0.333333,2.981424
0.363137,2.977941
0.392904,2.974160
0.422632,2.970081
0.452317,2.965705
0.481957,2.961033
0.511550,2.956064
0.541090,2.950800
0.570577,2.945240
0.600007,2.939386
0.629376,2.933238
0.658683,2.926796
0.687924,2.920062
0.717096,2.913035
0.746196,2.905717
0.775222,2.898108
0.804170,2.890209
0.833037,2.882022
0.861821,2.873545
0.890519,2.864782
0.919128,2.855732
0.947645,2.846395
0.976067,2.836775
1.004392,2.826870
1.032616,2.816683
1.060737,2.806214
1.088751,2.795464
1.116657,2.784435
1.144451,2.773127
1.172131,2.761541
1.199693,2.749680
1.227135,2.737543
1.254454,2.725132
1.281648,2.712449
1.308714,2.699494
1.335649,2.686269
1.362450,2.672776
1.389115,2.659015
1.415641,2.644988
1.442025,2.630697
1.468265,2.616142
1.494358,2.601326
1.520302,2.586249
1.546093,2.570913
1.571730,2.555321
1.597210,2.539473
1.622530,2.523370
1.647687,2.507015
1.672680,2.490410
1.697505,2.473555
1.722161,2.456453
1.746644,2.439106
1.770952,2.421514
1.795084,2.403679
1.819036,2.385605
1.842805,2.367291
1.866391,2.348742
1.889789,2.329956
1.912999,2.310938
1.936017,2.291689
1.958842,2.272210
1.981470,2.252504
2.003901,2.232573
2.026130,2.212418
2.048158,2.192042
2.069980,2.171447
2.091595,2.150635
2.113001,2.129607
2.134196,2.108366
2.155177,2.086915
2.175942,2.065254
2.196490,2.043387
2.216818,2.021316
2.236924,1.999042
2.256807,1.976568
2.276464,1.953897
2.295892,1.931030
2.315092,1.907970
2.334059,1.884719
2.352793,1.861280
2.371292,1.837654
2.389554,1.813845
2.407576,1.789854
2.425358,1.765684
2.442897,1.741337
2.460191,1.716816
2.477240,1.692123
2.494041,1.667261
2.510592,1.642233
2.526892,1.617040
2.542939,1.591685
2.558732,1.566171
2.574269,1.540500
2.589548,1.514675
2.604568,1.488699
2.619328,1.462574
2.633825,1.436302
2.648059,1.409887
2.662029,1.383331
2.675731,1.356636
2.689167,1.329805
2.702333,1.302842
2.715229,1.275748
2.727853,1.248527
2.740204,1.221180
2.752281,1.193712
2.764083,1.166124
2.775608,1.138419
2.786856,1.110601
2.797825,1.082671
2.808514,1.054633
2.818922,1.026490
2.829047,0.998244
2.838890,0.969898
2.848449,0.941455
2.857723,0.912918
2.866711,0.884289
2.875412,0.855572
2.883826,0.826769
2.891951,0.797884
2.899787,0.768919
2.907332,0.739877
2.914587,0.710761
2.921550,0.681574
2.928221,0.652318
2.934599,0.622998
2.940684,0.593615
2.946474,0.564173
2.951970,0.534674
2.957170,0.505122
2.962074,0.475519
2.966682,0.445868
2.970993,0.416173
2.975007,0.386437
2.978723,0.356662
2.982142,0.326851
2.985262,0.297007
2.988083,0.267134
2.990605,0.237234
2.992828,0.207310
2.994752,0.177365
2.996377,0.147403
2.997701,0.117426
2.998726,0.087437
2.999450,0.057440
2.999875,0.027436
2.999999,-0.002570
2.999823,-0.032576
2.999347,-0.062578
2.998571,-0.092574
2.997495,-0.122561
2.996119,-0.152536
2.994444,-0.182495
2.992469,-0.212437
2.990195,-0.242357
2.987621,-0.272252
2.984748,-0.302121
2.981577,-0.331959
2.978108,-0.361764
2.974340,-0.391533
2.970276,-0.421263
2.965914,-0.450950
2.961255,-0.480593
2.956300,-0.510187
2.951049,-0.539730
2.945503,-0.569220
2.939663,-0.598652
2.933528,-0.628024
2.927099,-0.657334
2.920379,-0.686578
2.913365,-0.715753
2.906061,-0.744857
2.898465,-0.773886
2.890580,-0.802837
2.882405,-0.831709
2.873942,-0.860497
2.865192,-0.889199
2.856155,-0.917812
2.846832,-0.946333
2.837224,-0.974760
2.827333,-1.003089
2.817159,-1.031318
2.806703,-1.059443
2.795966,-1.087463
2.784949,-1.115373
2.773654,-1.143173
2.762081,-1.170857
2.750232,-1.198425
2.738108,-1.225873
2.725710,-1.253198
2.713039,-1.280398
2.700097,-1.307470
2.686885,-1.334411
2.673404,-1.361218
2.659655,-1.387889
2.645640,-1.414421
2.631361,-1.440812
2.616818,-1.467059
2.602014,-1.493159
2.586949,-1.519109
2.571626,-1.544908
2.556045,-1.570552
2.540208,-1.596039
2.524118,-1.621366
2.507775,-1.646531
2.491181,-1.671532
2.474338,-1.696365
2.457247,-1.721028
2.439910,-1.745519
2.422330,-1.769836
2.404506,-1.793976
2.386443,-1.817936
2.368141,-1.841714
2.349601,-1.865308
2.330827,-1.888715
2.311820,-1.911933
2.292581,-1.934961
2.273113,-1.957794
2.253417,-1.980432
2.233496,-2.002872
2.213352,-2.025110
2.192986,-2.047147
2.172401,-2.068979
2.151598,-2.090604
2.130581,-2.112019
2.109350,-2.133224
2.087908,-2.154215
2.066257,-2.174990
2.044399,-2.195548
2.022337,-2.215886
2.000073,-2.236003
1.977608,-2.255896
1.954946,-2.275563
1.932088,-2.295002
1.909037,-2.314212
1.885795,-2.333190
1.862364,-2.351935
1.838747,-2.370445
1.814946,-2.388718
1.790963,-2.406751
1.766801,-2.424544
1.742463,-2.442094
1.717950,-2.459400
1.693265,-2.476460
1.668411,-2.493272
1.643390,-2.509835
1.618204,-2.526146
1.592857,-2.542205
1.567350,-2.558010
1.541687,-2.573558
1.515869,-2.588849
1.489900,-2.603882
1.463781,-2.618653
1.437516,-2.633163
1.411107,-2.647409
1.384557,-2.661391
1.357869,-2.675106
1.331045,-2.688554
1.304087,-2.701732
1.277000,-2.714640
1.249784,-2.727277
1.222443,-2.739641
1.194980,-2.751731
1.167398,-2.763545
1.139699,-2.775083
1.111885,-2.786344
1.083961,-2.797325
1.055928,-2.808027
1.027789,-2.818448
0.999548,-2.828587
0.971206,-2.838443
0.942768,-2.848015
0.914235,-2.857302
0.885610,-2.866303
0.856897,-2.875018
0.828099,-2.883445
0.799217,-2.891583
0.770256,-2.899432
0.741217,-2.906991
0.712104,-2.914259
0.682920,-2.921236
0.653668,-2.927920
0.624350,-2.934312
0.594970,-2.940410
0.565531,-2.946214
0.536034,-2.951723
0.506485,-2.956936
0.476884,-2.961854
0.447236,-2.966476
0.417543,-2.970801
0.387808,-2.974828
0.358035,-2.978559
0.328225,-2.981991
0.298383,-2.985125
0.268511,-2.987960
0.238612,-2.990496
0.208689,-2.992733
0.178746,-2.994670
0.148784,-2.996308
0.118808,-2.997646
0.088819,-2.998685
0.058822,-2.999423
0.028819,-2.999862
-0.001187,-3.000000
-0.031193,-2.999838
-0.061195,-2.999376
-0.091192,-2.998614
-0.121180,-2.997551
-0.151155,-2.996190
-0.181115,-2.994528
-0.211057,-2.992567
-0.240978,-2.990306
-0.270875,-2.987746
-0.300745,-2.984887
-0.330585,-2.981730
-0.360391,-2.978274
-0.390162,-2.974521
-0.419893,-2.970469
-0.449583,-2.966121
-0.479228,-2.961476
-0.508824,-2.956535
-0.538370,-2.951298
-0.567862,-2.945765
-0.597297,-2.939938
-0.626672,-2.933817
-0.655985,-2.927402
-0.685232,-2.920695
-0.714410,-2.913695
-0.743517,-2.906404
-0.772550,-2.898822
-0.801505,-2.890950
-0.830380,-2.882788
-0.859172,-2.874339
-0.887878,-2.865602
-0.916495,-2.856578
-0.945021,-2.847268
-0.973452,-2.837674
-1.001786,-2.827795
-1.030019,-2.817634
-1.058149,-2.807191
-1.086174,-2.796467
-1.114090,-2.785463
-1.141894,-2.774180
-1.169584,-2.762620
-1.197157,-2.750784
-1.224611,-2.738673
-1.251942,-2.726287
-1.279147,-2.713629
-1.306225,-2.700699
-1.333172,-2.687500
-1.359985,-2.674031
-1.386663,-2.660294
-1.413202,-2.646292
-1.439599,-2.632025
-1.465853,-2.617494
-1.491959,-2.602702
-1.517917,-2.587649
-1.543723,-2.572338
-1.569374,-2.556768
-1.594868,-2.540944
-1.620203,-2.524865
-1.645375,-2.508533
-1.670383,-2.491951
-1.695224,-2.475119
-1.719895,-2.458040
-1.744395,-2.440715
-1.768719,-2.423145
-1.792867,-2.405333
-1.816835,-2.387281
-1.840622,-2.368989
-1.864225,-2.350461
-1.887640,-2.331697
-1.910868,-2.312701
-1.933904,-2.293473
-1.956746,-2.274015
-1.979393,-2.254330
-2.001842,-2.234419
-2.024090,-2.214285
-2.046136,-2.193930
-2.067977,-2.173354
-2.089612,-2.152562
-2.111037,-2.131554
-2.132251,-2.110333
-2.153252,-2.088901
-2.174037,-2.067259
-2.194605,-2.045411
-2.214954,-2.023359
-2.235080,-2.001103
-2.254984,-1.978648
-2.274661,-1.955995
-2.294111,-1.933146
-2.313332,-1.910104
-2.332321,-1.886870
-2.351077,-1.863448
-2.369597,-1.839839
-2.387881,-1.816047
-2.405925,-1.792072
-2.423729,-1.767919
-2.441291,-1.743588
-2.458608,-1.719083
-2.475679,-1.694407
-2.492503,-1.669560
-2.509077,-1.644547
-2.525400,-1.619369
-2.541471,-1.594029
-9.376719,-5.751274
-9.433773,-5.657200
-9.489884,-5.562561
-9.545047,-5.467365
-9.599254,-5.371623
-9.652500,-5.275342
-9.704782,-5.178535
-9.756091,-5.081208
-9.806426,-4.983374
-9.855779,-4.885041
-9.904145,-4.786220
-9.951522,-4.686920
-9.997902,-4.587150
-10.043283,-4.486922
-10.087659,-4.386245
-10.131025,-4.285129
-10.173378,-4.183584
-10.214713,-4.081622
-10.255026,-3.979250
-10.294314,-3.876480
-10.332571,-3.773323
-10.369796,-3.669788
-10.405981,-3.565886
-10.441127,-3.461628
-10.475228,-3.357023
-10.508281,-3.252082
-10.540282,-3.146816
-10.571229,-3.041235
-10.601119,-2.935350
-10.629948,-2.829170
-10.657713,-2.722709
-10.684413,-2.615974
-10.710044,-2.508978
-10.734602,-2.401731
-10.758088,-2.294244
-10.780497,-2.186527
-10.801826,-2.078592
-10.822076,-1.970448
-10.841244,-1.862108
-10.859325,-1.753580
-10.876322,-1.644878
-10.892230,-1.536011
-10.907048,-1.426991
-10.920775,-1.317827
-10.933410,-1.208532
-10.944951,-1.099116
-10.955397,-0.989590
-10.964746,-0.879965
-10.972999,-0.770252
-10.980154,-0.660462
-10.986211,-0.550606
-10.991168,-0.440694
-10.995027,-0.330739
-10.997785,-0.220750
-10.999443,-0.110740
-11.000000,-0.000718
-10.999457,0.109303
-10.997813,0.219314
-10.995070,0.329303
-10.991226,0.439259
-10.986283,0.549171
-10.980241,0.659028
-10.973100,0.768819
-10.964861,0.878533
-10.955526,0.988159
-10.945094,1.097687
-10.933567,1.207104
-10.920947,1.316401
-10.907234,1.425566
-10.892430,1.534589
-10.876536,1.643458
-10.859555,1.752162
-10.841487,1.860692
-10.822333,1.969035
-10.802097,2.077181
-10.780782,2.185119
-10.758387,2.292839
-10.734916,2.400329
-10.710371,2.507580
-10.684754,2.614579
-10.658069,2.721317
-10.630317,2.827783
-10.601502,2.933965
-10.571627,3.039854
-10.540693,3.145439
-10.508705,3.250710
-10.475666,3.355655
-10.441579,3.460264
-10.406446,3.564528
-10.370275,3.668434
-10.333064,3.771974
-10.294821,3.875136
-10.255547,3.977911
-10.215246,4.080287
-10.173924,4.182256
-10.131585,4.283806
-10.088231,4.384927
-10.043869,4.485610
-9.998502,4.585845
-9.952134,4.685620
-9.904771,4.784926
-9.856417,4.883754
-9.807076,4.982093
-9.756755,5.079934
-9.705458,5.177267
-9.653189,5.274082
-9.599956,5.370368
-9.545761,5.466119
-9.490611,5.561322
-9.434512,5.655968
-9.377469,5.750049
-9.319489,5.843554
-9.260575,5.936475
-9.200736,6.028802
-9.139976,6.120526
-9.078301,6.211638
-9.015718,6.302128
-8.952234,6.391988
-8.887854,6.481208
-8.822584,6.569780
-8.756433,6.657694
-8.689404,6.744943
-8.621507,6.831517
-8.552747,6.917408
-8.483131,7.002605
-8.412667,7.087103
-8.341361,7.170892
-8.269221,7.253963
-8.196254,7.336309
-8.122466,7.417921
-8.047866,7.498790
-7.972460,7.578910
-7.896258,7.658271
-7.819265,7.736866
-7.741490,7.814687
-7.662941,7.891726
-7.583624,7.967976
-7.503550,8.043428
-7.422724,8.118076
-7.341156,8.191913
-7.258853,8.264929
-7.175825,8.337118
-7.092078,8.408474
-7.007623,8.478988
-6.922465,8.548654
-6.836616,8.617464
-6.750082,8.685412
-6.662873,8.752492
-6.574998,8.818696
-6.486465,8.884018
-6.397282,8.948451
-6.307461,9.011990
-6.217007,9.074625
-6.125932,9.136353
-6.034244,9.197168
-5.941952,9.257062
-5.849066,9.316031
-5.755595,9.374066
-5.661548,9.431166
-5.566935,9.487320
-5.471765,9.542525
-5.376047,9.596777
-5.279791,9.650067
-5.183007,9.702393
-5.085705,9.753748
-4.987894,9.804127
-4.889584,9.853526
-4.790784,9.901938
-4.691506,9.949361
-4.591758,9.995787
-4.491551,10.041214
-4.390894,10.085635
-4.289798,10.129049
-4.188273,10.171449
-4.086329,10.212831
-3.983977,10.253191
-3.881225,10.292526
-3.778085,10.330832
-3.674568,10.368102
-3.570683,10.404337
-3.466440,10.439530
-3.361851,10.473680
-3.256925,10.506781
-3.151674,10.538831
-3.046107,10.569827
-2.940236,10.599765
-2.834070,10.628642
-2.727621,10.656457
-2.620899,10.683206
-2.513915,10.708885
-2.406679,10.733494
-2.299203,10.757029
-2.191496,10.779488
-2.083570,10.800868
-1.975436,10.821167
-1.867105,10.840384
-1.758586,10.858517
-1.649891,10.875563
-1.541032,10.891521
-1.432018,10.906389
-1.322861,10.920167
-1.213572,10.932852
